Sample,mlg.country,id,pondID,year,long,lat,SC,Nonindependent,WildSequenced,Sex,Species,AxCF1Hybrid,LabGenerated,BioProject,Continent,Origin,Library.Name,Sample.Name,Isolate,geo_loc_name_country,geo_loc_name_country_continent,cloneID,dna.seq,Country,isolate.name,Reproduction,Monoisolate,PoolSeq,IndividualSeq,Sexual.phenotype,cont,country,mean.depth,mean.miss
SRR7589132,Daphnia.pulex.NorthAmerica.USA.627,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00027,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.0251,0.011793
SRR7589137,Daphnia.pulex.NorthAmerica.USA.628,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00067,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.11066,0.017798
SRR7589138,Daphnia.pulex.NorthAmerica.USA.629,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00066,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,10.1373,0.0204431
SRR7589139,Daphnia.pulex.NorthAmerica.USA.630,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00065,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.09089,0.0301747
SRR7589142,Daphnia.pulex.NorthAmerica.USA.631,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00060,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.98124,0.0152012
SRR7589150,Daphnia.pulex.NorthAmerica.USA.632,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00052,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,10.1277,0.00674327
SRR7589155,Daphnia.pulex.NorthAmerica.USA.633,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00087,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.3812,0.0138451
SRR7589158,Daphnia.pulex.NorthAmerica.USA.634,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00083,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.32411,0.0103896
SRR7589168,Daphnia.pulex.NorthAmerica.USA.635,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00004,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.0775,0.00885608
SRR7589172,Daphnia.pulex.NorthAmerica.USA.636,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00009,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.72129,0.0121985
SRR7589174,Daphnia.pulex.NorthAmerica.USA.637,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00078,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.35912,0.0373654
SRR7589175,Daphnia.pulex.NorthAmerica.USA.638,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00079,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.3395,0.00554381
SRR7589177,Daphnia.pulex.NorthAmerica.USA.639,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00077,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.09158,0.0136556
SRR7589182,Daphnia.pulex.NorthAmerica.USA.640,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00080,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.26088,0.026264
SRR7589183,Daphnia.pulex.NorthAmerica.USA.641,SAMN09711177,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,BUS-00081,BUS population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.57229,0.0215725
SRR7591932,Daphnia.pulex.NorthAmerica.USA.642,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00059,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,4.72123,0.0290376
SRR7591933,Daphnia.pulex.NorthAmerica.USA.643,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00053,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.02901,0.0143258
SRR7591934,Daphnia.pulex.NorthAmerica.USA.644,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00050,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.20641,0.0140662
SRR7591935,Daphnia.pulex.NorthAmerica.USA.645,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00049,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.87626,0.0126832
SRR7591936,Daphnia.pulex.NorthAmerica.USA.646,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00048,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.7961,0.00539858
SRR7591937,Daphnia.pulex.NorthAmerica.USA.647,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00058,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.31647,0.0111124
SRR7591938,Daphnia.pulex.NorthAmerica.USA.648,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00057,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,4.25369,0.0390542
SRR7591940,Daphnia.pulex.NorthAmerica.USA.649,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00054,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.58374,0.047479
SRR7591941,Daphnia.pulex.NorthAmerica.USA.650,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00031,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,10.4791,0.00623679
SRR7591942,Daphnia.pulex.NorthAmerica.USA.651,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00032,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.66599,0.0180761
SRR7591943,Daphnia.pulex.NorthAmerica.USA.652,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00034,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.7615,0.0191464
SRR7591944,Daphnia.pulex.NorthAmerica.USA.653,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00039,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.0129,0.00866389
SRR7591945,Daphnia.pulex.NorthAmerica.USA.654,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00027,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,4.5297,0.0353861
SRR7591946,Daphnia.pulex.NorthAmerica.USA.655,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00028,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.59934,0.0233023
SRR7591947,Daphnia.pulex.NorthAmerica.USA.656,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00029,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.45126,0.0419811
SRR7591949,Daphnia.pulex.NorthAmerica.USA.657,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00044,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.7583,0.00754124
SRR7591950,Daphnia.pulex.NorthAmerica.USA.658,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00045,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.92043,0.00914219
SRR7591951,Daphnia.pulex.NorthAmerica.USA.659,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00015,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,10.1158,0.00704884
SRR7591952,Daphnia.pulex.NorthAmerica.USA.660,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00012,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.02045,0.0274826
SRR7591953,Daphnia.pulex.NorthAmerica.USA.661,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00017,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.35368,0.0154669
SRR7591954,Daphnia.pulex.NorthAmerica.USA.662,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00016,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.2742,0.00512622
SRR7591955,Daphnia.pulex.NorthAmerica.USA.663,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00019,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.59365,0.0136539
SRR7591956,Daphnia.pulex.NorthAmerica.USA.664,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00018,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,4.73252,0.0329322
SRR7591957,Daphnia.pulex.NorthAmerica.USA.665,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00023,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.78269,0.0200266
SRR7591958,Daphnia.pulex.NorthAmerica.USA.666,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00020,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.21526,0.0246959
SRR7591959,Daphnia.pulex.NorthAmerica.USA.667,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00025,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.37519,0.0111745
SRR7591960,Daphnia.pulex.NorthAmerica.USA.668,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00024,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.85435,0.0114794
SRR7591962,Daphnia.pulex.NorthAmerica.USA.669,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00131,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.8901,0.0125967
SRR7591964,Daphnia.pulex.NorthAmerica.USA.670,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00133,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.76429,0.0108424
SRR7591965,Daphnia.pulex.NorthAmerica.USA.671,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00137,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.23085,0.0088051
SRR7591967,Daphnia.pulex.NorthAmerica.USA.672,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00129,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.0022,0.00649406
SRR7591968,Daphnia.pulex.NorthAmerica.USA.673,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00130,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.81462,0.0135127
SRR7591969,Daphnia.pulex.NorthAmerica.USA.674,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00122,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.7409,0.0053439
SRR7591970,Daphnia.pulex.NorthAmerica.USA.675,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00123,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.59063,0.0141973
SRR7591971,Daphnia.pulex.NorthAmerica.USA.676,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00120,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.28125,0.00847974
SRR7591972,Daphnia.pulex.NorthAmerica.USA.677,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00121,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,4.07674,0.0464573
SRR7591975,Daphnia.pulex.NorthAmerica.USA.679,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00125,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,19.852,0.00441345
SRR7591977,Daphnia.pulex.NorthAmerica.USA.680,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00117,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.73379,0.0066611
SRR7591979,Daphnia.pulex.NorthAmerica.USA.681,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00115,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.84192,0.00676675
SRR7591980,Daphnia.pulex.NorthAmerica.USA.682,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00113,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.10358,0.0169585
SRR7591981,Daphnia.pulex.NorthAmerica.USA.683,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00112,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.50403,0.0209275
SRR7591982,Daphnia.pulex.NorthAmerica.USA.684,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00110,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.08489,0.0112859
SRR7591983,Daphnia.pulex.NorthAmerica.USA.685,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00109,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.1825,0.00547002
SRR7591984,Daphnia.pulex.NorthAmerica.USA.686,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00108,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.82063,0.010128
SRR7591986,Daphnia.pulex.NorthAmerica.USA.687,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00118,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.1117,0.00541065
SRR7591988,Daphnia.pulex.NorthAmerica.USA.688,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00093,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.36923,0.0089869
SRR7591989,Daphnia.pulex.NorthAmerica.USA.689,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00094,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.36926,0.0134087
SRR7591990,Daphnia.pulex.NorthAmerica.USA.690,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00095,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.94361,0.00866556
SRR7591992,Daphnia.pulex.NorthAmerica.USA.691,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00099,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.14795,0.00878229
SRR7591994,Daphnia.pulex.NorthAmerica.USA.692,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00103,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,6.93422,0.0147474
SRR7591995,Daphnia.pulex.NorthAmerica.USA.693,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00104,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,19.4333,0.00448255
SRR7591996,Daphnia.pulex.NorthAmerica.USA.694,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00107,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.0273,0.00943502
SRR7591997,Daphnia.pulex.NorthAmerica.USA.695,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00005,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,7.17908,0.0127788
SRR7591998,Daphnia.pulex.NorthAmerica.USA.696,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00003,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.2911,0.00582993
SRR7591999,Daphnia.pulex.NorthAmerica.USA.697,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00002,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.1335,0.0252504
SRR7592000,Daphnia.pulex.NorthAmerica.USA.698,SAMN09711179,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,EB-00001,EB population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,5.49323,0.02401
